user_key,created,gender
172261,'2017-07-17 21:37:11.368',F
172277,'2017-07-17 22:26:16.999',M
172293,'2017-07-17 22:54:26.933',
172309,'2017-07-17 23:03:15.850',M
172325,'2017-07-17 23:15:55.281',F
172341,'2017-07-17 23:25:32.579',F
172357,'2017-07-17 23:29:40.984',M
172372,'2017-07-17 23:32:25.250',B
172388,'2017-07-17 23:53:06.446',F
172403,'2017-07-17 23:59:36.980',F
172419,'2017-07-18 00:01:05.129',M
172435,'2017-07-18 00:39:05.975',
172451,'2017-07-18 01:04:58.951',M
172483,'2017-07-18 01:47:35.668',F
172467,'2017-07-18 01:09:13.358',F
172499,'2017-07-18 09:49:52.061',M
172515,'2017-07-18 10:03:42.327',
172531,'2017-07-18 10:15:01.801',M
172547,'2017-07-18 10:18:50.494',F
172563,'2017-07-18 10:33:07.800',M
172578,'2017-07-18 10:35:38.757',M
172593,'2017-07-18 10:57:57.619',F
172609,'2017-07-18 11:04:15.500',M
172625,'2017-07-18 12:42:10.564',M
172640,'2017-07-18 12:48:01.451',M
172656,'2017-07-18 12:57:34.238',M
172672,'2017-07-18 13:06:52.100',M
172704,'2017-07-18 15:40:15.512',B
172720,'2017-07-18 16:30:03.692',F
172736,'2017-07-18 16:38:14.831',M
172752,'2017-07-18 17:10:32.970',
172781,'2017-07-18 18:10:59.888',F
172812,'2017-07-18 18:24:29.053',
172827,'2017-07-18 18:28:01.524',M
172843,'2017-07-18 18:34:19.782',F
172859,'2017-07-18 18:57:07.643',M
172875,'2017-07-18 18:59:13.913',M
172891,'2017-07-18 19:32:56.375',F
172907,'2017-07-18 19:46:48.340',
172921,'2017-07-18 19:55:38.240',F
172937,'2017-07-18 20:13:50.445',M
172953,'2017-07-18 20:17:43.595',
172969,'2017-07-18 21:42:20.351',F
173001,'2017-07-18 22:39:44.073',F
173017,'2017-07-18 22:40:01.080',
173033,'2017-07-18 23:31:22.688',M
173049,'2017-07-18 23:54:24.409',M
173065,'2017-07-19 00:27:18.122',F
173080,'2017-07-19 00:29:04.235',M
173096,'2017-07-19 00:43:52.734',
173111,'2017-07-19 00:47:08.044',
173126,'2017-07-19 00:49:19.915',F
173142,'2017-07-19 01:05:35.301',
173158,'2017-07-19 01:21:07.028',
173173,'2017-07-19 01:43:16.155',
173189,'2017-07-19 02:39:32.782',F
173205,'2017-07-19 08:21:59.963',M
173221,'2017-07-19 08:41:15.663',F
173237,'2017-07-19 09:07:16.337',M
173252,'2017-07-19 09:33:29.431',F
173268,'2017-07-19 09:47:06.846',F
173283,'2017-07-19 10:21:23.945',
173298,'2017-07-19 10:28:18.696',M
173328,'2017-07-19 11:54:08.107',M
173343,'2017-07-19 11:57:31.554',
173358,'2017-07-19 11:59:51.438',M
173374,'2017-07-19 12:21:28.906',F
173390,'2017-07-19 12:37:47.534',M
173406,'2017-07-19 12:56:10.835',
173422,'2017-07-19 13:10:51.818',
173436,'2017-07-19 13:44:54.415',
173452,'2017-07-19 14:13:04.170',B
173467,'2017-07-19 14:28:06.262',M
173482,'2017-07-19 14:36:42.034',M
173497,'2017-07-19 14:41:49.312',F
173512,'2017-07-19 15:03:29.260',M
173542,'2017-07-19 15:15:46.147',M
173556,'2017-07-19 15:20:31.721',M
173572,'2017-07-19 15:32:00.921',F
173588,'2017-07-19 15:32:13.520',M
173604,'2017-07-19 15:45:36.797',
173620,'2017-07-19 15:47:30.664',
173636,'2017-07-19 16:02:55.299',M
173652,'2017-07-19 16:24:46.943',M
173667,'2017-07-19 17:08:14.276',
173699,'2017-07-19 17:21:30.397',M
173715,'2017-07-19 17:49:17.298',F
173731,'2017-07-19 19:16:09.233',M
173747,'2017-07-19 19:47:49.414',F
173763,'2017-07-19 20:03:57.265',M
173779,'2017-07-19 20:11:25.311',F
173795,'2017-07-19 20:20:32.655',
173811,'2017-07-19 20:34:12.300',M
173827,'2017-07-19 20:36:06.194',F
173843,'2017-07-19 20:44:35.012',M
173858,'2017-07-19 20:44:42.283',
173874,'2017-07-19 21:05:11.765',M
173890,'2017-07-19 21:12:51.139',M
173906,'2017-07-19 22:06:23.629',
173922,'2017-07-19 22:12:00.898',M
173938,'2017-07-19 22:24:10.622',M
173954,'2017-07-19 22:25:06.685',F
173970,'2017-07-19 22:40:43.017',F
173986,'2017-07-19 22:45:09.488',F
174002,'2017-07-19 22:57:36.715',M
174018,'2017-07-19 23:31:48.348',F
174032,'2017-07-19 23:39:44.178',M
174047,'2017-07-20 00:01:24.637',M
174062,'2017-07-20 00:01:30.657',M
174078,'2017-07-20 00:04:00.490',
174094,'2017-07-20 00:07:36.639',
174139,'2017-07-20 01:07:34.710',
174155,'2017-07-20 01:59:53.485',
174171,'2017-07-20 03:01:55.233',F
174203,'2017-07-20 08:49:19.864',
174219,'2017-07-20 08:55:45.351',M
174234,'2017-07-20 10:31:29.473',F
174250,'2017-07-20 10:51:40.902',F
174266,'2017-07-20 11:32:18.030',F
174282,'2017-07-20 11:34:26.009',
174298,'2017-07-20 11:40:36.998',M
174313,'2017-07-20 13:01:49.314',M
174329,'2017-07-20 13:18:37.910',M
174345,'2017-07-20 13:49:07.460',M
174361,'2017-07-20 14:05:43.997',M
174377,'2017-07-20 14:10:22.471',
174393,'2017-07-20 14:14:41.825',
174409,'2017-07-20 14:16:42.202',M
174425,'2017-07-20 14:21:16.242',
174441,'2017-07-20 14:22:10.306',F
174457,'2017-07-20 14:38:03.961',F
174473,'2017-07-20 14:39:50.299',F
174489,'2017-07-20 14:46:42.236',M
174505,'2017-07-20 14:48:36.267',B
174521,'2017-07-20 14:49:36.048',M
174535,'2017-07-20 14:50:28.424',F
174550,'2017-07-20 15:18:28.870',F
174565,'2017-07-20 15:21:11.011',M
174579,'2017-07-20 15:22:29.467',M
174595,'2017-07-20 15:47:31.582',
174611,'2017-07-20 16:02:46.995',F
174627,'2017-07-20 16:28:31.115',F
174643,'2017-07-20 17:06:17.104',
174659,'2017-07-20 17:07:45.292',M
174674,'2017-07-20 17:23:26.700',F
174689,'2017-07-20 19:12:05.558',
174704,'2017-07-20 19:50:39.438',
174720,'2017-07-20 20:07:15.227',
174736,'2017-07-20 20:28:58.349',F
174768,'2017-07-20 21:24:14.842',
174783,'2017-07-20 22:19:03.212',M
174797,'2017-07-20 22:20:35.907',M
174812,'2017-07-20 22:40:45.093',M
174828,'2017-07-20 23:10:50.326',F
174844,'2017-07-20 23:11:21.191',F
174860,'2017-07-21 00:20:01.745',F
174876,'2017-07-21 01:16:29.956',M
174892,'2017-07-21 01:32:37.962',F
174908,'2017-07-21 01:32:43.495',
174924,'2017-07-21 07:41:42.315',F
174940,'2017-07-21 09:13:06.024',F
174956,'2017-07-21 09:18:47.992',F
174972,'2017-07-21 10:00:20.926',M
174988,'2017-07-21 10:36:20.090',M
175004,'2017-07-21 10:45:22.118',F
175020,'2017-07-21 10:59:30.885',F
175035,'2017-07-21 11:04:16.142',F
175050,'2017-07-21 11:11:32.041',
175066,'2017-07-21 11:23:36.203',M
175082,'2017-07-21 12:02:58.364',M
175098,'2017-07-21 12:49:57.517',F
175113,'2017-07-21 12:55:24.153',F
175127,'2017-07-21 13:07:04.716',F
175143,'2017-07-21 13:18:15.197',F
175159,'2017-07-21 13:18:20.940',
175175,'2017-07-21 13:36:01.350',F
175207,'2017-07-21 14:47:26.102',M
175223,'2017-07-21 15:08:26.735',
175239,'2017-07-21 15:49:38.164',M
175255,'2017-07-21 15:50:09.326',F
175287,'2017-07-21 16:02:49.984',F
175303,'2017-07-21 16:22:09.700',F
175319,'2017-07-21 16:31:15.686',M
175335,'2017-07-21 16:32:16.192',B
175351,'2017-07-21 16:55:48.553',F
175366,'2017-07-21 17:09:24.834',
175382,'2017-07-21 18:19:34.113',M
175398,'2017-07-21 19:00:27.083',
175413,'2017-07-21 19:22:29.299',
175428,'2017-07-21 19:37:40.793',B
175443,'2017-07-21 19:43:27.509',M
175457,'2017-07-21 20:01:06.718',F
175473,'2017-07-21 21:00:13.411',F
175489,'2017-07-21 21:31:21.610',M
175505,'2017-07-21 22:08:13.323',M
175521,'2017-07-21 22:48:26.629',
175537,'2017-07-21 23:59:09.768',M
175553,'2017-07-22 00:22:02.912',M
175568,'2017-07-22 00:22:50.807',M
175582,'2017-07-22 01:12:27.869',F
175595,'2017-07-22 01:33:52.060',
175611,'2017-07-22 01:58:24.493',F
175627,'2017-07-22 11:11:38.338',M
175643,'2017-07-22 11:13:26.992',M
175658,'2017-07-22 11:14:12.624',M
175674,'2017-07-22 11:26:55.672',M
175690,'2017-07-22 11:40:52.885',
175705,'2017-07-22 11:41:13.145',M
175721,'2017-07-22 12:13:21.119',F
175737,'2017-07-22 12:57:32.851',
175753,'2017-07-22 13:02:48.114',M
175769,'2017-07-22 13:10:46.890',M
175785,'2017-07-22 13:22:55.968',
175801,'2017-07-22 13:33:43.942',M
175817,'2017-07-22 14:45:00.171',F
175833,'2017-07-22 15:12:32.408',M
175849,'2017-07-22 15:13:07.002',
175865,'2017-07-22 16:40:25.919',F
175881,'2017-07-22 17:16:51.702',M
175897,'2017-07-22 18:13:28.405',
175913,'2017-07-22 19:09:06.215',
175929,'2017-07-22 21:16:04.176',M
175944,'2017-07-22 21:31:44.706',
175975,'2017-07-22 22:24:18.379',
175990,'2017-07-22 22:33:12.096',
176005,'2017-07-22 23:34:35.431',M
176036,'2017-07-23 11:53:22.836',M
176052,'2017-07-23 12:53:59.498',
176068,'2017-07-23 14:20:05.421',F
176084,'2017-07-23 14:33:30.646',
176098,'2017-07-23 15:01:31.852',
176114,'2017-07-23 15:36:04.111',M
176130,'2017-07-23 18:34:31.338',
176146,'2017-07-23 19:12:15.433',M
176161,'2017-07-23 19:30:59.963',F
176177,'2017-07-23 19:39:39.813',F
176193,'2017-07-23 20:30:52.025',F
176209,'2017-07-23 20:34:03.838',
176225,'2017-07-23 21:10:09.045',
176241,'2017-07-23 21:39:47.809',
176257,'2017-07-23 22:07:41.610',
176273,'2017-07-23 22:34:16.092',F
176289,'2017-07-23 23:19:07.255',M
176320,'2017-07-24 00:19:48.624',
176336,'2017-07-24 01:29:52.336',B
176352,'2017-07-24 03:45:30.271',
176368,'2017-07-24 08:00:51.074',
176383,'2017-07-24 08:56:24.041',M
176399,'2017-07-24 09:34:07.884',F
176414,'2017-07-24 10:04:45.738',M
176429,'2017-07-24 10:21:32.537',F
176444,'2017-07-24 11:51:19.198',F
176459,'2017-07-24 12:17:54.959',M
176474,'2017-07-24 12:23:21.254',M
176489,'2017-07-24 12:33:09.776',
176503,'2017-07-24 12:35:50.952',
176518,'2017-07-24 12:37:36.654',F
176544,'2017-07-24 13:26:15.021',F
176558,'2017-07-24 14:17:04.968',
176572,'2017-07-24 14:41:40.401',M
176586,'2017-07-24 15:07:54.105',M
176601,'2017-07-24 15:18:25.934',F
176615,'2017-07-24 16:32:18.584',M
176630,'2017-07-24 17:35:14.794',
176660,'2017-07-24 18:42:28.875',M
176675,'2017-07-24 18:49:12.988',
176690,'2017-07-24 19:02:20.370',M
176705,'2017-07-24 19:17:48.358',
176720,'2017-07-24 19:44:30.644',F
176734,'2017-07-24 20:44:21.733',M
176748,'2017-07-24 20:58:45.800',
176763,'2017-07-24 22:02:37.279',F
176778,'2017-07-24 22:13:45.851',B
176794,'2017-07-24 22:14:33.462',F
176810,'2017-07-24 23:26:37.122',
176826,'2017-07-24 23:47:48.503',F
176842,'2017-07-24 23:54:13.765',M
176873,'2017-07-25 00:10:38.304',M
176888,'2017-07-25 00:21:32.155',F
176903,'2017-07-25 00:28:29.686',F
176918,'2017-07-25 01:20:09.033',F
176933,'2017-07-25 01:29:08.653',
176948,'2017-07-25 02:11:34.381',F
176963,'2017-07-25 02:56:08.201',M
176979,'2017-07-25 04:55:49.527',
177011,'2017-07-25 08:52:04.335',F
177027,'2017-07-25 09:02:30.676',M
177042,'2017-07-25 09:06:53.627',F
177073,'2017-07-25 09:32:05.354',B
177088,'2017-07-25 09:37:03.477',B
177104,'2017-07-25 10:42:30.132',M
177120,'2017-07-25 11:24:04.060',B
177136,'2017-07-25 11:29:12.988',F
177152,'2017-07-25 11:37:12.892',B
177168,'2017-07-25 11:46:26.569',F
177183,'2017-07-25 11:52:07.583',M
177198,'2017-07-25 12:25:23.202',B
177213,'2017-07-25 12:43:18.485',M
177228,'2017-07-25 13:02:27.157',M
177244,'2017-07-25 13:21:17.887',M
177259,'2017-07-25 14:30:01.070',
177275,'2017-07-25 14:41:39.851',M
177290,'2017-07-25 15:00:28.712',M
177306,'2017-07-25 15:27:52.771',M
177322,'2017-07-25 15:55:02.941',F
177337,'2017-07-25 18:02:30.441',M
177353,'2017-07-25 18:11:20.667',F
177369,'2017-07-25 18:54:02.022',B
177384,'2017-07-25 18:55:41.280',
177414,'2017-07-25 19:12:33.359',M
177430,'2017-07-25 19:25:47.819',F
177446,'2017-07-25 19:27:06.591',F
177462,'2017-07-25 19:28:08.234',
177478,'2017-07-25 19:50:23.717',M
177494,'2017-07-25 20:54:22.900',
177510,'2017-07-25 20:55:43.339',M
177526,'2017-07-25 21:01:00.674',F
177542,'2017-07-25 21:12:43.533',F
177558,'2017-07-25 21:15:35.475',M
177574,'2017-07-25 21:21:18.346',F
177590,'2017-07-25 21:23:17.020',
177606,'2017-07-25 21:27:36.564',B
177621,'2017-07-25 21:33:31.014',F
177636,'2017-07-25 22:19:34.207',M
177651,'2017-07-25 22:21:05.323',M
177664,'2017-07-25 22:35:15.526',M
177679,'2017-07-25 22:45:14.247',F
177694,'2017-07-25 22:47:01.163',F
177709,'2017-07-25 22:48:41.425',M
177724,'2017-07-25 22:52:58.360',
177739,'2017-07-25 23:25:08.815',
177753,'2017-07-25 23:29:24.236',M
177768,'2017-07-26 00:43:29.978',
177783,'2017-07-26 00:57:37.974',
177798,'2017-07-26 01:14:05.589',
177813,'2017-07-26 01:25:00.919',M
177828,'2017-07-26 01:28:14.561',M
177842,'2017-07-26 03:08:18.535',M
177856,'2017-07-26 09:41:03.549',M
177871,'2017-07-26 10:13:59.385',
177885,'2017-07-26 10:26:54.533',F
177900,'2017-07-26 11:02:43.819',F
177915,'2017-07-26 11:49:30.124',M
177930,'2017-07-26 11:51:56.852',M
177945,'2017-07-26 12:05:16.931',M
177960,'2017-07-26 12:12:16.170',
177975,'2017-07-26 12:25:59.608',F
177990,'2017-07-26 12:29:43.764',M
178004,'2017-07-26 12:30:24.305',F
178018,'2017-07-26 13:15:45.583',
178033,'2017-07-26 13:20:00.994',F
178048,'2017-07-26 13:30:24.760',F
178062,'2017-07-26 14:05:55.231',F
178076,'2017-07-26 14:30:37.556',F
178091,'2017-07-26 14:40:56.514',
178105,'2017-07-26 14:53:42.688',F
178120,'2017-07-26 15:31:27.202',F
178150,'2017-07-26 16:50:45.144',M
178165,'2017-07-26 16:55:55.113',M
178180,'2017-07-26 17:05:55.961',M
178210,'2017-07-26 18:03:59.877',F
178224,'2017-07-26 18:30:58.861',M
178238,'2017-07-26 18:41:50.553',M
178252,'2017-07-26 18:53:29.324',M
178267,'2017-07-26 20:18:46.033',
178282,'2017-07-26 20:22:18.010',
178297,'2017-07-26 20:24:29.389',F
178312,'2017-07-26 21:15:49.468',
178327,'2017-07-26 21:16:53.501',F
178340,'2017-07-26 22:20:48.109',
178355,'2017-07-26 22:34:34.240',M
178370,'2017-07-26 23:12:23.434',F
178385,'2017-07-26 23:23:30.891',
178415,'2017-07-26 23:46:45.003',F
178444,'2017-07-27 00:35:42.650',
178473,'2017-07-27 00:59:24.134',M
178487,'2017-07-27 01:13:06.486',
178501,'2017-07-27 01:21:05.114',M
178516,'2017-07-27 01:21:40.292',F
178531,'2017-07-27 01:28:02.797',F
178546,'2017-07-27 01:51:17.987',M
178560,'2017-07-27 08:20:59.993',M
178575,'2017-07-27 08:22:17.263',
178590,'2017-07-27 09:25:24.757',
178605,'2017-07-27 09:50:42.042',F
178620,'2017-07-27 10:45:44.673',M
178635,'2017-07-27 11:46:58.988',M
178648,'2017-07-27 11:48:27.311',
178662,'2017-07-27 11:55:47.829',M
178676,'2017-07-27 12:02:35.252',F
178691,'2017-07-27 12:18:48.270',F
178705,'2017-07-27 12:47:26.494',M
178719,'2017-07-27 13:03:16.536',M
178733,'2017-07-27 13:09:35.785',M
178748,'2017-07-27 13:10:24.938',M
178763,'2017-07-27 13:15:58.465',F
178778,'2017-07-27 13:42:22.222',M
178792,'2017-07-27 14:09:35.706',M
178807,'2017-07-27 14:13:23.128',M
178822,'2017-07-27 14:16:03.744',F
178838,'2017-07-27 14:16:43.546',B
178854,'2017-07-27 14:20:38.028',
178870,'2017-07-27 14:22:24.689',F
178886,'2017-07-27 14:46:40.413',F
178901,'2017-07-27 14:55:37.026',M
178915,'2017-07-27 14:59:22.015',F
178930,'2017-07-27 15:01:39.750',
178945,'2017-07-27 15:41:52.337',
178961,'2017-07-27 16:04:47.635',F
178976,'2017-07-27 16:09:42.660',
178991,'2017-07-27 16:56:39.495',F
179006,'2017-07-27 17:26:46.346',F
179021,'2017-07-27 17:57:36.554',F
179036,'2017-07-27 18:58:28.496',M
179051,'2017-07-27 19:02:45.464',
179066,'2017-07-27 19:12:27.398',M
179080,'2017-07-27 19:16:55.706',M
179095,'2017-07-27 20:43:31.202',M
179111,'2017-07-27 20:56:37.541',B
179127,'2017-07-27 21:31:37.240',F
179143,'2017-07-27 22:09:57.866',
179159,'2017-07-27 23:11:41.827',M
179175,'2017-07-27 23:18:57.036',M
179264,'2017-07-28 00:49:47.832',F
179190,'2017-07-27 23:42:53.057',
179205,'2017-07-28 00:00:57.490',F
179219,'2017-07-28 00:01:51.826',F
179234,'2017-07-28 00:22:35.540',F
179249,'2017-07-28 00:33:48.915',M
179279,'2017-07-28 01:28:06.787',B
179293,'2017-07-28 01:41:46.430',F
179307,'2017-07-28 02:05:32.086',M
179321,'2017-07-28 06:35:27.326',F
179336,'2017-07-28 09:54:07.524',F
179350,'2017-07-28 10:05:17.259',F
179365,'2017-07-28 10:27:49.050',F
179380,'2017-07-28 10:39:54.297',F
179394,'2017-07-28 12:59:13.762',
179410,'2017-07-28 13:28:24.593',F
179425,'2017-07-28 13:50:40.560',
179439,'2017-07-28 14:05:35.968',M
179454,'2017-07-28 14:17:34.826',M
179469,'2017-07-28 14:22:27.229',F
179485,'2017-07-28 14:41:42.628',
179499,'2017-07-28 15:19:59.116',
179512,'2017-07-28 16:26:34.386',
179527,'2017-07-28 17:10:36.776',M
179543,'2017-07-28 17:11:24.976',M
179558,'2017-07-28 17:29:08.159',F
179573,'2017-07-28 17:43:52.065',F
179588,'2017-07-28 18:12:24.896',
179603,'2017-07-28 18:20:52.252',M
179618,'2017-07-28 18:25:55.575',M
179632,'2017-07-28 19:12:36.879',F
179647,'2017-07-28 20:10:09.304',M
179662,'2017-07-28 20:56:54.466',M
179678,'2017-07-28 21:56:49.070',M
179694,'2017-07-28 22:01:58.544',
179709,'2017-07-28 22:06:17.963',F
179724,'2017-07-28 22:15:49.484',F
179739,'2017-07-28 22:26:08.463',F
179754,'2017-07-28 22:29:04.019',
179769,'2017-07-28 23:00:09.337',
179784,'2017-07-28 23:37:56.768',F
179798,'2017-07-28 23:39:05.514',M
179813,'2017-07-28 23:43:13.989',B
179828,'2017-07-29 00:53:23.808',F
179843,'2017-07-29 01:13:40.052',M
179858,'2017-07-29 01:23:35.856',
179873,'2017-07-29 01:46:40.772',M
179888,'2017-07-29 02:00:25.471',
179902,'2017-07-29 07:22:55.377',F
179916,'2017-07-29 11:32:56.515',F
179931,'2017-07-29 12:14:00.226',M
179945,'2017-07-29 12:17:02.722',F
179960,'2017-07-29 12:41:01.493',M
179975,'2017-07-29 12:54:44.478',F
179988,'2017-07-29 13:25:42.660',F
180003,'2017-07-29 13:28:43.893',
180018,'2017-07-29 13:44:08.609',
180033,'2017-07-29 13:52:10.236',M
180062,'2017-07-29 18:03:29.201',
180077,'2017-07-29 18:08:54.596',M
180092,'2017-07-29 19:28:59.386',F
180107,'2017-07-29 20:58:33.899',M
180122,'2017-07-29 20:59:46.235',M
180137,'2017-07-29 22:43:07.975',M
180165,'2017-07-29 23:30:18.690',M
180180,'2017-07-30 00:04:49.084',
180194,'2017-07-30 00:34:30.290',M
180209,'2017-07-30 00:44:08.106',F
180224,'2017-07-30 09:53:10.690',
180239,'2017-07-30 10:53:10.119',F
180255,'2017-07-30 13:08:18.779',F
180271,'2017-07-30 13:34:03.504',B
180287,'2017-07-30 13:59:20.627',M
180301,'2017-07-30 14:13:54.144',M
180316,'2017-07-30 14:32:12.182',
180330,'2017-07-30 14:40:36.639',
180345,'2017-07-30 15:11:14.201',
180360,'2017-07-30 16:49:12.855',
180375,'2017-07-30 17:49:37.774',
180391,'2017-07-30 17:56:28.097',
180406,'2017-07-30 17:59:24.915',
180422,'2017-07-30 18:43:39.142',B
180436,'2017-07-30 19:09:36.693',
180450,'2017-07-30 19:43:50.895',M
180466,'2017-07-30 20:20:26.335',
180482,'2017-07-30 20:53:11.668',
180497,'2017-07-30 22:48:50.463',
180513,'2017-07-30 23:24:27.822',M
180528,'2017-07-31 00:00:41.166',F
180544,'2017-07-31 00:20:20.452',
180559,'2017-07-31 00:50:05.710',F
180575,'2017-07-31 01:15:56.314',F
180607,'2017-07-31 01:20:33.433',
180622,'2017-07-31 10:22:55.515',F
180637,'2017-07-31 12:04:19.855',F
180653,'2017-07-31 12:52:33.901',
180668,'2017-07-31 13:03:25.653',F
180682,'2017-07-31 13:11:12.290',F
180696,'2017-07-31 13:11:17.494',F
180711,'2017-07-31 13:12:19.404',B
180743,'2017-07-31 13:33:45.195',M
180758,'2017-07-31 13:39:18.161',M
180772,'2017-07-31 14:30:45.173',F
180787,'2017-07-31 15:55:25.957',
180801,'2017-07-31 17:09:35.491',F
180816,'2017-07-31 17:29:21.849',
180830,'2017-07-31 17:34:39.831',F
180844,'2017-07-31 18:09:16.721',M
180859,'2017-07-31 18:29:46.783',F
180873,'2017-07-31 18:39:58.070',F
180888,'2017-07-31 18:49:52.741',M
180903,'2017-07-31 18:52:13.191',F
180918,'2017-07-31 20:12:46.131',
180932,'2017-07-31 21:07:29.104',
180947,'2017-07-31 21:08:14.832',M
180962,'2017-07-31 21:32:04.766',F
180977,'2017-07-31 22:06:13.210',F
180992,'2017-07-31 22:13:40.002',M
181007,'2017-07-31 22:14:32.167',B
181022,'2017-07-31 22:16:04.602',F
181037,'2017-07-31 22:30:35.913',M
181052,'2017-07-31 22:43:20.590',F
181067,'2017-07-31 23:06:44.099',M
181082,'2017-07-31 23:44:19.176',M
181097,'2017-07-31 23:56:54.749',F
181112,'2017-07-31 23:58:24.145',
181127,'2017-08-01 00:10:10.573',F
181142,'2017-08-01 00:42:40.372',M
181157,'2017-08-01 00:45:48.698',B
181172,'2017-08-01 01:30:12.413',F
181187,'2017-08-01 01:38:46.530',M
181202,'2017-08-01 01:42:53.335',M
181217,'2017-08-01 10:16:11.714',
181231,'2017-08-01 10:34:31.275',F
181245,'2017-08-01 11:17:55.168',M
181260,'2017-08-01 11:24:55.842',F
181275,'2017-08-01 13:08:24.114',M
181289,'2017-08-01 13:14:48.650',M
181317,'2017-08-01 13:32:16.575',M
181332,'2017-08-01 13:50:16.840',F
181347,'2017-08-01 14:04:11.906',F
181362,'2017-08-01 14:21:20.121',
181377,'2017-08-01 14:21:44.899',M
181392,'2017-08-01 15:01:17.762',M
181421,'2017-08-01 16:12:33.111',
181436,'2017-08-01 16:53:55.097',M
181451,'2017-08-01 17:19:19.958',F
181466,'2017-08-01 18:00:07.866',F
181479,'2017-08-01 18:11:52.913',F
181493,'2017-08-01 18:14:16.030',
181507,'2017-08-01 18:21:41.557',F
181521,'2017-08-01 18:31:57.446',B
181536,'2017-08-01 19:27:31.664',
181551,'2017-08-01 20:29:59.869',F
181565,'2017-08-01 22:54:49.416',B
181578,'2017-08-01 22:56:17.977',F
181592,'2017-08-01 23:03:41.719',M
181607,'2017-08-01 23:24:07.511',F
181622,'2017-08-01 23:42:22.689',M
181635,'2017-08-01 23:44:34.198',
181648,'2017-08-02 00:20:44.843',F
181662,'2017-08-02 00:35:09.197',M
181677,'2017-08-02 00:36:05.552',
181692,'2017-08-02 00:55:39.535',F
181706,'2017-08-02 01:47:17.395',B
181720,'2017-08-02 05:43:26.008',F
181734,'2017-08-02 10:37:02.892',F
181749,'2017-08-02 10:44:22.328',M
181764,'2017-08-02 11:10:48.383',
181779,'2017-08-02 11:14:47.397',M
181794,'2017-08-02 11:21:39.546',
181808,'2017-08-02 11:31:44.097',F
181822,'2017-08-02 11:56:58.996',M
181836,'2017-08-02 11:56:59.991',M
181850,'2017-08-02 12:25:43.655',B
181864,'2017-08-02 12:35:51.164',F
181877,'2017-08-02 12:38:28.040',
181891,'2017-08-02 12:47:26.518',F
181905,'2017-08-02 12:47:59.148',M
181919,'2017-08-02 13:09:30.861',M
181934,'2017-08-02 13:15:00.678',M
181949,'2017-08-02 13:15:44.648',B
181964,'2017-08-02 13:44:16.547',M
181977,'2017-08-02 13:45:39.554',M
181991,'2017-08-02 13:55:08.091',M
182006,'2017-08-02 14:36:13.107',
182020,'2017-08-02 14:43:33.529',
182035,'2017-08-02 14:59:51.151',M
182050,'2017-08-02 15:06:17.421',M
182064,'2017-08-02 15:14:36.568',F
182078,'2017-08-02 15:42:40.130',F
182093,'2017-08-02 16:22:59.816',
182108,'2017-08-02 16:45:59.062',M
182123,'2017-08-02 17:15:01.063',F
182137,'2017-08-02 17:17:17.062',M
182152,'2017-08-02 17:44:27.425',F
182167,'2017-08-02 17:54:12.420',M
182182,'2017-08-02 18:22:47.436',
182197,'2017-08-02 19:23:15.790',F
182212,'2017-08-02 19:29:48.586',F
182226,'2017-08-02 19:33:48.359',F
182241,'2017-08-02 19:59:22.799',B
182256,'2017-08-02 20:16:53.283',
182270,'2017-08-02 20:50:11.060',
182284,'2017-08-02 21:12:59.353',M
182298,'2017-08-02 22:01:59.861',
182311,'2017-08-02 22:08:51.002',M
182326,'2017-08-02 22:20:26.424',F
182341,'2017-08-02 22:21:13.282',
182371,'2017-08-02 22:55:44.205',M
182386,'2017-08-02 23:04:32.975',F
182401,'2017-08-02 23:17:23.677',
182416,'2017-08-02 23:51:55.280',F
182446,'2017-08-03 00:56:22.137',M
182461,'2017-08-03 01:36:39.286',M
182476,'2017-08-03 02:46:47.393',F
182491,'2017-08-03 08:46:45.789',F
182506,'2017-08-03 10:01:45.308',
182521,'2017-08-03 11:01:52.477',M
182536,'2017-08-03 11:26:11.522',
182566,'2017-08-03 12:10:43.072',
182596,'2017-08-03 12:17:37.665',F
182611,'2017-08-03 12:28:46.034',F
182626,'2017-08-03 13:24:18.234',M
182640,'2017-08-03 13:36:53.934',M
182655,'2017-08-03 13:55:03.985',F
182670,'2017-08-03 14:05:12.340',F
182685,'2017-08-03 14:14:50.077',F
182700,'2017-08-03 14:27:10.268',M
182715,'2017-08-03 14:36:06.212',B
182730,'2017-08-03 14:38:26.174',M
182745,'2017-08-03 14:38:54.248',F
182759,'2017-08-03 14:40:56.318',M
182774,'2017-08-03 14:43:04.107',M
182789,'2017-08-03 14:43:57.337',B
182804,'2017-08-03 14:54:01.650',M
182819,'2017-08-03 14:55:43.377',F
182834,'2017-08-03 14:59:36.282',
182849,'2017-08-03 15:05:11.360',M
182863,'2017-08-03 15:08:35.035',F
182878,'2017-08-03 15:11:27.354',M
182891,'2017-08-03 16:24:27.394',M
182906,'2017-08-03 16:26:17.440',B
182921,'2017-08-03 16:55:38.468',M
182936,'2017-08-03 17:16:29.005',M
182951,'2017-08-03 17:17:16.771',M
182966,'2017-08-03 17:27:06.490',M
182981,'2017-08-03 17:37:12.141',F
182996,'2017-08-03 17:49:32.621',M
183011,'2017-08-03 18:09:58.526',
183026,'2017-08-03 18:28:18.863',M
